resource_id,resource_type,version_id
45C44AAB-2133-11F0-AC28-0671E352DA21,Observation,1
45C52E16-2133-11F0-AC28-0671E352DA21,Observation,1
45C6298E-2133-11F0-AC28-0671E352DA21,Observation,1
45C70DE6-2133-11F0-AC28-0671E352DA21,Observation,1
45C835ED-2133-11F0-AC28-0671E352DA21,Observation,1
45C91366-2133-11F0-AC28-0671E352DA21,Observation,1
45CA1AFF-2133-11F0-AC28-0671E352DA21,Observation,1
45CAF7E0-2133-11F0-AC28-0671E352DA21,Observation,1
45CC30D9-2133-11F0-AC28-0671E352DA21,Observation,1
45CD0D60-2133-11F0-AC28-0671E352DA21,Observation,1
45CE3FF8-2133-11F0-AC28-0671E352DA21,Observation,1
45CF1B4D-2133-11F0-AC28-0671E352DA21,Observation,1
45D0115C-2133-11F0-AC28-0671E352DA21,Observation,1
45D0EDA9-2133-11F0-AC28-0671E352DA21,Observation,1
45D20C37-2133-11F0-AC28-0671E352DA21,Observation,1
45D2E735-2133-11F0-AC28-0671E352DA21,Observation,1
45D46E7B-2133-11F0-AC28-0671E352DA21,Observation,1
45D549B2-2133-11F0-AC28-0671E352DA21,Observation,1
45D68812-2133-11F0-AC28-0671E352DA21,Observation,1
45D77C51-2133-11F0-AC28-0671E352DA21,Observation,1
45D88730-2133-11F0-AC28-0671E352DA21,Observation,1
45D96474-2133-11F0-AC28-0671E352DA21,Observation,1
45DA9A06-2133-11F0-AC28-0671E352DA21,Observation,1
45DB8DE4-2133-11F0-AC28-0671E352DA21,Observation,1
45DCB05D-2133-11F0-AC28-0671E352DA21,Observation,1
45DDA948-2133-11F0-AC28-0671E352DA21,Observation,1
45DE8C27-2133-11F0-AC28-0671E352DA21,Observation,1
45DF6D4A-2133-11F0-AC28-0671E352DA21,Observation,1
45E0F97D-2133-11F0-AC28-0671E352DA21,Observation,1
45E1DBB2-2133-11F0-AC28-0671E352DA21,Observation,1
45E2D5C5-2133-11F0-AC28-0671E352DA21,Observation,1
45E3B762-2133-11F0-AC28-0671E352DA21,Observation,1
45E4B597-2133-11F0-AC28-0671E352DA21,Observation,1
45E5B4DE-2133-11F0-AC28-0671E352DA21,Observation,1
45E696C5-2133-11F0-AC28-0671E352DA21,Observation,1
45E776F3-2133-11F0-AC28-0671E352DA21,Observation,1
45E86E85-2133-11F0-AC28-0671E352DA21,Observation,1
45E95032-2133-11F0-AC28-0671E352DA21,Observation,1
45EA3462-2133-11F0-AC28-0671E352DA21,Observation,1
45EB3DCD-2133-11F0-AC28-0671E352DA21,Observation,1
45EC223E-2133-11F0-AC28-0671E352DA21,Observation,1
45ED05C7-2133-11F0-AC28-0671E352DA21,Observation,1
45EDEA10-2133-11F0-AC28-0671E352DA21,Observation,1
45EECD5E-2133-11F0-AC28-0671E352DA21,Observation,1
45EFE6AF-2133-11F0-AC28-0671E352DA21,Observation,1
45F0C952-2133-11F0-AC28-0671E352DA21,Observation,1
45F1ABBB-2133-11F0-AC28-0671E352DA21,Observation,1
45F2A45A-2133-11F0-AC28-0671E352DA21,Observation,1
45F385D1-2133-11F0-AC28-0671E352DA21,Observation,1
45F46B8B-2133-11F0-AC28-0671E352DA21,Observation,1
45F56447-2133-11F0-AC28-0671E352DA21,Observation,1
45F645AE-2133-11F0-AC28-0671E352DA21,Observation,1
45F7282D-2133-11F0-AC28-0671E352DA21,Observation,1
45F8232C-2133-11F0-AC28-0671E352DA21,Observation,1
45F90876-2133-11F0-AC28-0671E352DA21,Observation,1
45F9EC05-2133-11F0-AC28-0671E352DA21,Observation,1
45FAD010-2133-11F0-AC28-0671E352DA21,Observation,1
45FBD82D-2133-11F0-AC28-0671E352DA21,Observation,1
45FCB4AE-2133-11F0-AC28-0671E352DA21,Observation,1
45FDEA04-2133-11F0-AC28-0671E352DA21,Observation,1
45FEC622-2133-11F0-AC28-0671E352DA21,Observation,1
45FFF65A-2133-11F0-AC28-0671E352DA21,Observation,1
4600EBE2-2133-11F0-AC28-0671E352DA21,Observation,1
4602FCEF-2133-11F0-AC28-0671E352DA21,Observation,1
4603F2ED-2133-11F0-AC28-0671E352DA21,Observation,1
46055C30-2133-11F0-AC28-0671E352DA21,Observation,1
46069A03-2133-11F0-AC28-0671E352DA21,Observation,1
4607D52A-2133-11F0-AC28-0671E352DA21,Observation,1
4608B3B1-2133-11F0-AC28-0671E352DA21,Observation,1
460A58F2-2133-11F0-AC28-0671E352DA21,Observation,1
460B4D5B-2133-11F0-AC28-0671E352DA21,Observation,1
460C7C01-2133-11F0-AC28-0671E352DA21,Observation,1
460D733A-2133-11F0-AC28-0671E352DA21,Observation,1
460EB77F-2133-11F0-AC28-0671E352DA21,Observation,1
460FAB64-2133-11F0-AC28-0671E352DA21,Observation,1
4610BDC0-2133-11F0-AC28-0671E352DA21,Observation,1
46125938-2133-11F0-AC28-0671E352DA21,Observation,1
461368AB-2133-11F0-AC28-0671E352DA21,Observation,1
4614ADC9-2133-11F0-AC28-0671E352DA21,Observation,1
4616019A-2133-11F0-AC28-0671E352DA21,Observation,1
4617267F-2133-11F0-AC28-0671E352DA21,Observation,1
46185698-2133-11F0-AC28-0671E352DA21,Observation,1
46198136-2133-11F0-AC28-0671E352DA21,Observation,1
461A95A1-2133-11F0-AC28-0671E352DA21,Observation,1
461BBC42-2133-11F0-AC28-0671E352DA21,Observation,1
461CCE6E-2133-11F0-AC28-0671E352DA21,Observation,1
461DC93B-2133-11F0-AC28-0671E352DA21,Observation,1
461EAC04-2133-11F0-AC28-0671E352DA21,Observation,1
461FE228-2133-11F0-AC28-0671E352DA21,Observation,1
46217A62-2133-11F0-AC28-0671E352DA21,Observation,1
4623A29F-2133-11F0-AC28-0671E352DA21,Observation,1
4624F646-2133-11F0-AC28-0671E352DA21,Observation,1
4625F02F-2133-11F0-AC28-0671E352DA21,Observation,1
4626E9E4-2133-11F0-AC28-0671E352DA21,Observation,1
4627E27A-2133-11F0-AC28-0671E352DA21,Observation,1
4628D7F2-2133-11F0-AC28-0671E352DA21,Observation,1
4629BC6D-2133-11F0-AC28-0671E352DA21,Observation,1
462AC9DB-2133-11F0-AC28-0671E352DA21,Observation,1
462BD880-2133-11F0-AC28-0671E352DA21,Observation,1
462CEA63-2133-11F0-AC28-0671E352DA21,Observation,1
462DE41A-2133-11F0-AC28-0671E352DA21,Observation,1
462EDE42-2133-11F0-AC28-0671E352DA21,Observation,1
462FC0F0-2133-11F0-AC28-0671E352DA21,Observation,1
4630A2EC-2133-11F0-AC28-0671E352DA21,Observation,1
46320F86-2133-11F0-AC28-0671E352DA21,Observation,1
463357F2-2133-11F0-AC28-0671E352DA21,Observation,1
46343D9C-2133-11F0-AC28-0671E352DA21,Observation,1
4635222A-2133-11F0-AC28-0671E352DA21,Observation,1
46371E0F-2133-11F0-AC28-0671E352DA21,Observation,1
46381546-2133-11F0-AC28-0671E352DA21,Observation,1
4639849B-2133-11F0-AC28-0671E352DA21,Observation,1
463A6081-2133-11F0-AC28-0671E352DA21,Observation,1
463BB19F-2133-11F0-AC28-0671E352DA21,Observation,1
463C8E2C-2133-11F0-AC28-0671E352DA21,Observation,1
463DB341-2133-11F0-AC28-0671E352DA21,Observation,1
463EA3C1-2133-11F0-AC28-0671E352DA21,Observation,1
463FCE27-2133-11F0-AC28-0671E352DA21,Observation,1
4640ABB8-2133-11F0-AC28-0671E352DA21,Observation,1
4641FE20-2133-11F0-AC28-0671E352DA21,Observation,1
46431973-2133-11F0-AC28-0671E352DA21,Observation,1
464474B1-2133-11F0-AC28-0671E352DA21,Observation,1
4645AFD2-2133-11F0-AC28-0671E352DA21,Observation,1
464732E4-2133-11F0-AC28-0671E352DA21,Observation,1
46483CBE-2133-11F0-AC28-0671E352DA21,Observation,1
46497874-2133-11F0-AC28-0671E352DA21,Observation,1
464A5429-2133-11F0-AC28-0671E352DA21,Observation,1
464BE5FE-2133-11F0-AC28-0671E352DA21,Observation,1
464CC2A1-2133-11F0-AC28-0671E352DA21,Observation,1
464DD345-2133-11F0-AC28-0671E352DA21,Observation,1
464EB5E8-2133-11F0-AC28-0671E352DA21,Observation,1
464F976F-2133-11F0-AC28-0671E352DA21,Observation,1
4650778A-2133-11F0-AC28-0671E352DA21,Observation,1
4651E364-2133-11F0-AC28-0671E352DA21,Observation,1
46531F69-2133-11F0-AC28-0671E352DA21,Observation,1
4654445C-2133-11F0-AC28-0671E352DA21,Observation,1
46556926-2133-11F0-AC28-0671E352DA21,Observation,1
465665F5-2133-11F0-AC28-0671E352DA21,Observation,1
4657613C-2133-11F0-AC28-0671E352DA21,Observation,1
465857CD-2133-11F0-AC28-0671E352DA21,Observation,1
46596A2E-2133-11F0-AC28-0671E352DA21,Observation,1
465A6349-2133-11F0-AC28-0671E352DA21,Observation,1
465B5F23-2133-11F0-AC28-0671E352DA21,Observation,1
465C576A-2133-11F0-AC28-0671E352DA21,Observation,1
465D386A-2133-11F0-AC28-0671E352DA21,Observation,1
465E3309-2133-11F0-AC28-0671E352DA21,Observation,1
465F186E-2133-11F0-AC28-0671E352DA21,Observation,1
465FFCE7-2133-11F0-AC28-0671E352DA21,Observation,1
4660E230-2133-11F0-AC28-0671E352DA21,Observation,1
46625BC4-2133-11F0-AC28-0671E352DA21,Observation,1
46639936-2133-11F0-AC28-0671E352DA21,Observation,1
4664BEE5-2133-11F0-AC28-0671E352DA21,Observation,1
4665A4F3-2133-11F0-AC28-0671E352DA21,Observation,1
4666B55F-2133-11F0-AC28-0671E352DA21,Observation,1
4667AF45-2133-11F0-AC28-0671E352DA21,Observation,1
4668C242-2133-11F0-AC28-0671E352DA21,Observation,1
4669D3FF-2133-11F0-AC28-0671E352DA21,Observation,1
466B14E9-2133-11F0-AC28-0671E352DA21,Observation,1
466C2813-2133-11F0-AC28-0671E352DA21,Observation,1
466D0BD2-2133-11F0-AC28-0671E352DA21,Observation,1
466DED76-2133-11F0-AC28-0671E352DA21,Observation,1
466EE6E4-2133-11F0-AC28-0671E352DA21,Observation,1
46703258-2133-11F0-AC28-0671E352DA21,Observation,1
467189CE-2133-11F0-AC28-0671E352DA21,Observation,1
4672D4A5-2133-11F0-AC28-0671E352DA21,Observation,1
4673F5BD-2133-11F0-AC28-0671E352DA21,Observation,1
46759DC7-2133-11F0-AC28-0671E352DA21,Observation,1
4676AB18-2133-11F0-AC28-0671E352DA21,Observation,1
4677CD7A-2133-11F0-AC28-0671E352DA21,Observation,1
4678BF50-2133-11F0-AC28-0671E352DA21,Observation,1
4679DFCD-2133-11F0-AC28-0671E352DA21,Observation,1
467AD4E0-2133-11F0-AC28-0671E352DA21,Observation,1
467C269B-2133-11F0-AC28-0671E352DA21,Observation,1
467D3582-2133-11F0-AC28-0671E352DA21,Observation,1
467E392A-2133-11F0-AC28-0671E352DA21,Observation,1
467F146A-2133-11F0-AC28-0671E352DA21,Observation,1
468086B6-2133-11F0-AC28-0671E352DA21,Observation,1
4681D27B-2133-11F0-AC28-0671E352DA21,Observation,1
46830F9C-2133-11F0-AC28-0671E352DA21,Observation,1
4684012A-2133-11F0-AC28-0671E352DA21,Observation,1
46854DB3-2133-11F0-AC28-0671E352DA21,Observation,1
468687FC-2133-11F0-AC28-0671E352DA21,Observation,1
4687D9A8-2133-11F0-AC28-0671E352DA21,Observation,1
4688D738-2133-11F0-AC28-0671E352DA21,Observation,1
4689D2BF-2133-11F0-AC28-0671E352DA21,Observation,1
468ACD3D-2133-11F0-AC28-0671E352DA21,Observation,1
468BC7B4-2133-11F0-AC28-0671E352DA21,Observation,1
468CA8EE-2133-11F0-AC28-0671E352DA21,Observation,1
468DA2CA-2133-11F0-AC28-0671E352DA21,Observation,1
468F5AA6-2133-11F0-AC28-0671E352DA21,Observation,1
46903CA6-2133-11F0-AC28-0671E352DA21,Observation,1
4691C0D2-2133-11F0-AC28-0671E352DA21,Observation,1
4692D980-2133-11F0-AC28-0671E352DA21,Observation,1
4693DA71-2133-11F0-AC28-0671E352DA21,Observation,1
4694DDC3-2133-11F0-AC28-0671E352DA21,Observation,1
4695E064-2133-11F0-AC28-0671E352DA21,Observation,1
4697074B-2133-11F0-AC28-0671E352DA21,Observation,1
46987232-2133-11F0-AC28-0671E352DA21,Observation,1
4699B3FD-2133-11F0-AC28-0671E352DA21,Observation,1
469AC5EF-2133-11F0-AC28-0671E352DA21,Observation,1
469BA983-2133-11F0-AC28-0671E352DA21,Observation,1
469CA2B4-2133-11F0-AC28-0671E352DA21,Observation,1
469D9A0E-2133-11F0-AC28-0671E352DA21,Observation,1
469E95D4-2133-11F0-AC28-0671E352DA21,Observation,1
469F778B-2133-11F0-AC28-0671E352DA21,Observation,1
46A05AE0-2133-11F0-AC28-0671E352DA21,Observation,1
46A19C47-2133-11F0-AC28-0671E352DA21,Observation,1
46A29735-2133-11F0-AC28-0671E352DA21,Observation,1
46A37728-2133-11F0-AC28-0671E352DA21,Observation,1
46A45932-2133-11F0-AC28-0671E352DA21,Observation,1
46A553C3-2133-11F0-AC28-0671E352DA21,Observation,1
46A63708-2133-11F0-AC28-0671E352DA21,Observation,1
46A73385-2133-11F0-AC28-0671E352DA21,Observation,1
46A818BD-2133-11F0-AC28-0671E352DA21,Observation,1
46A9170A-2133-11F0-AC28-0671E352DA21,Observation,1
46AA5E27-2133-11F0-AC28-0671E352DA21,Observation,1
46AB574F-2133-11F0-AC28-0671E352DA21,Observation,1
46AC8C25-2133-11F0-AC28-0671E352DA21,Observation,1
46AD802E-2133-11F0-AC28-0671E352DA21,Observation,1
46AEF314-2133-11F0-AC28-0671E352DA21,Observation,1
46AFCDA4-2133-11F0-AC28-0671E352DA21,Observation,1
46B0FB75-2133-11F0-AC28-0671E352DA21,Observation,1
46B1EBA4-2133-11F0-AC28-0671E352DA21,Observation,1
46B31AE6-2133-11F0-AC28-0671E352DA21,Observation,1
46B3F4C0-2133-11F0-AC28-0671E352DA21,Observation,1
46B4FBFE-2133-11F0-AC28-0671E352DA21,Observation,1
46B5EF07-2133-11F0-AC28-0671E352DA21,Observation,1
46B75943-2133-11F0-AC28-0671E352DA21,Observation,1
46B862BE-2133-11F0-AC28-0671E352DA21,Observation,1
46B94188-2133-11F0-AC28-0671E352DA21,Observation,1
46BA1CDB-2133-11F0-AC28-0671E352DA21,Observation,1
46BB6B75-2133-11F0-AC28-0671E352DA21,Observation,1
46BC7ED3-2133-11F0-AC28-0671E352DA21,Observation,1
46BDB3F0-2133-11F0-AC28-0671E352DA21,Observation,1
46BEA91D-2133-11F0-AC28-0671E352DA21,Observation,1
46C03B70-2133-11F0-AC28-0671E352DA21,Observation,1
46C1CF14-2133-11F0-AC28-0671E352DA21,Observation,1
46C2C935-2133-11F0-AC28-0671E352DA21,Observation,1
46C3AD58-2133-11F0-AC28-0671E352DA21,Observation,1
46C4AB18-2133-11F0-AC28-0671E352DA21,Observation,1
46C58DE9-2133-11F0-AC28-0671E352DA21,Observation,1
46C66F53-2133-11F0-AC28-0671E352DA21,Observation,1
46C7504D-2133-11F0-AC28-0671E352DA21,Observation,1
46C879E7-2133-11F0-AC28-0671E352DA21,Observation,1
46C95CA3-2133-11F0-AC28-0671E352DA21,Observation,1
46CA3DE4-2133-11F0-AC28-0671E352DA21,Observation,1
46CB62ED-2133-11F0-AC28-0671E352DA21,Observation,1
46CCE70A-2133-11F0-AC28-0671E352DA21,Observation,1
46CE92DD-2133-11F0-AC28-0671E352DA21,Observation,1
46D029CC-2133-11F0-AC28-0671E352DA21,Observation,1
46D1241A-2133-11F0-AC28-0671E352DA21,Observation,1
46D20927-2133-11F0-AC28-0671E352DA21,Observation,1
46D3034C-2133-11F0-AC28-0671E352DA21,Observation,1
46D3E72A-2133-11F0-AC28-0671E352DA21,Observation,1
46D4CB60-2133-11F0-AC28-0671E352DA21,Observation,1
46D5AB78-2133-11F0-AC28-0671E352DA21,Observation,1
46D68F5B-2133-11F0-AC28-0671E352DA21,Observation,1
46D77176-2133-11F0-AC28-0671E352DA21,Observation,1
46D85748-2133-11F0-AC28-0671E352DA21,Observation,1
46D94F86-2133-11F0-AC28-0671E352DA21,Observation,1
46DA5F8F-2133-11F0-AC28-0671E352DA21,Observation,1
46DB4393-2133-11F0-AC28-0671E352DA21,Observation,1
46DC3DA7-2133-11F0-AC28-0671E352DA21,Observation,1
46DD2273-2133-11F0-AC28-0671E352DA21,Observation,1
46DE3A45-2133-11F0-AC28-0671E352DA21,Observation,1
46DF1D2F-2133-11F0-AC28-0671E352DA21,Observation,1
46E001F9-2133-11F0-AC28-0671E352DA21,Observation,1
46E107EA-2133-11F0-AC28-0671E352DA21,Observation,1
46E211EB-2133-11F0-AC28-0671E352DA21,Observation,1
46E2EE32-2133-11F0-AC28-0671E352DA21,Observation,1
46E429EE-2133-11F0-AC28-0671E352DA21,Observation,1
46E50723-2133-11F0-AC28-0671E352DA21,Observation,1
46E65DA3-2133-11F0-AC28-0671E352DA21,Observation,1
46E73A26-2133-11F0-AC28-0671E352DA21,Observation,1
46E89A5C-2133-11F0-AC28-0671E352DA21,Observation,1
46E97A45-2133-11F0-AC28-0671E352DA21,Observation,1
46EACF42-2133-11F0-AC28-0671E352DA21,Observation,1
46EBC5B0-2133-11F0-AC28-0671E352DA21,Observation,1
46ECEEEC-2133-11F0-AC28-0671E352DA21,Observation,1
46EDE0A2-2133-11F0-AC28-0671E352DA21,Observation,1
46EF1583-2133-11F0-AC28-0671E352DA21,Observation,1
46EFEFA8-2133-11F0-AC28-0671E352DA21,Observation,1
46F0FA94-2133-11F0-AC28-0671E352DA21,Observation,1
46F1D6BE-2133-11F0-AC28-0671E352DA21,Observation,1
46F30AF5-2133-11F0-AC28-0671E352DA21,Observation,1
46F3E63D-2133-11F0-AC28-0671E352DA21,Observation,1
46F51943-2133-11F0-AC28-0671E352DA21,Observation,1
46F6102B-2133-11F0-AC28-0671E352DA21,Observation,1
46F72747-2133-11F0-AC28-0671E352DA21,Observation,1
46F80883-2133-11F0-AC28-0671E352DA21,Observation,1
46F8EAF8-2133-11F0-AC28-0671E352DA21,Observation,1
46F9CEF5-2133-11F0-AC28-0671E352DA21,Observation,1
46FAB153-2133-11F0-AC28-0671E352DA21,Observation,1
46FBBE2C-2133-11F0-AC28-0671E352DA21,Observation,1
46FCA0C3-2133-11F0-AC28-0671E352DA21,Observation,1
46FD8322-2133-11F0-AC28-0671E352DA21,Observation,1
46FE7DAD-2133-11F0-AC28-0671E352DA21,Observation,1
46FF5F4E-2133-11F0-AC28-0671E352DA21,Observation,1
47004046-2133-11F0-AC28-0671E352DA21,Observation,1
47021E45-2133-11F0-AC28-0671E352DA21,Observation,1
4703436B-2133-11F0-AC28-0671E352DA21,Observation,1
47044A35-2133-11F0-AC28-0671E352DA21,Observation,1
4705BF14-2133-11F0-AC28-0671E352DA21,Observation,1
4706D214-2133-11F0-AC28-0671E352DA21,Observation,1
470803C1-2133-11F0-AC28-0671E352DA21,Observation,1
47090128-2133-11F0-AC28-0671E352DA21,Observation,1
470A2BED-2133-11F0-AC28-0671E352DA21,Observation,1
470B1013-2133-11F0-AC28-0671E352DA21,Observation,1
470C0B44-2133-11F0-AC28-0671E352DA21,Observation,1
470D0776-2133-11F0-AC28-0671E352DA21,Observation,1
470E058B-2133-11F0-AC28-0671E352DA21,Observation,1
470F0A5A-2133-11F0-AC28-0671E352DA21,Observation,1
47100B8A-2133-11F0-AC28-0671E352DA21,Observation,1
47119205-2133-11F0-AC28-0671E352DA21,Observation,1
4712A10D-2133-11F0-AC28-0671E352DA21,Observation,1
47139DC5-2133-11F0-AC28-0671E352DA21,Observation,1
471480FC-2133-11F0-AC28-0671E352DA21,Observation,1
4715B8D7-2133-11F0-AC28-0671E352DA21,Observation,1
4716D471-2133-11F0-AC28-0671E352DA21,Observation,1
4717D249-2133-11F0-AC28-0671E352DA21,Observation,1
4719125E-2133-11F0-AC28-0671E352DA21,Observation,1
471A8EEB-2133-11F0-AC28-0671E352DA21,Observation,1
471B6E20-2133-11F0-AC28-0671E352DA21,Observation,1
471CB706-2133-11F0-AC28-0671E352DA21,Observation,1
471DA7DE-2133-11F0-AC28-0671E352DA21,Observation,1
471EE7FA-2133-11F0-AC28-0671E352DA21,Observation,1
471FC5C1-2133-11F0-AC28-0671E352DA21,Observation,1
4720FCDC-2133-11F0-AC28-0671E352DA21,Observation,1
472250B0-2133-11F0-AC28-0671E352DA21,Observation,1
4723464B-2133-11F0-AC28-0671E352DA21,Observation,1
47243C22-2133-11F0-AC28-0671E352DA21,Observation,1
4725A938-2133-11F0-AC28-0671E352DA21,Observation,1
47269F75-2133-11F0-AC28-0671E352DA21,Observation,1
47280D4A-2133-11F0-AC28-0671E352DA21,Observation,1
4728FFB0-2133-11F0-AC28-0671E352DA21,Observation,1
472A176F-2133-11F0-AC28-0671E352DA21,Observation,1
472B1778-2133-11F0-AC28-0671E352DA21,Observation,1
472C52AD-2133-11F0-AC28-0671E352DA21,Observation,1
472D2F26-2133-11F0-AC28-0671E352DA21,Observation,1
472E3C3E-2133-11F0-AC28-0671E352DA21,Observation,1
472F309E-2133-11F0-AC28-0671E352DA21,Observation,1
4730C9C5-2133-11F0-AC28-0671E352DA21,Observation,1
473238C9-2133-11F0-AC28-0671E352DA21,Observation,1
4733648D-2133-11F0-AC28-0671E352DA21,Observation,1
47347781-2133-11F0-AC28-0671E352DA21,Observation,1
4735C864-2133-11F0-AC28-0671E352DA21,Observation,1
4736AB4C-2133-11F0-AC28-0671E352DA21,Observation,1
47380846-2133-11F0-AC28-0671E352DA21,Observation,1
47392A09-2133-11F0-AC28-0671E352DA21,Observation,1
473A2529-2133-11F0-AC28-0671E352DA21,Observation,1
473B2086-2133-11F0-AC28-0671E352DA21,Observation,1
473C01EB-2133-11F0-AC28-0671E352DA21,Observation,1
473CFB22-2133-11F0-AC28-0671E352DA21,Observation,1
473DDD5F-2133-11F0-AC28-0671E352DA21,Observation,1
473EC0D9-2133-11F0-AC28-0671E352DA21,Observation,1
473FBDA6-2133-11F0-AC28-0671E352DA21,Observation,1
4740BA9E-2133-11F0-AC28-0671E352DA21,Observation,1
47422A0C-2133-11F0-AC28-0671E352DA21,Observation,1
4743279F-2133-11F0-AC28-0671E352DA21,Observation,1
47445164-2133-11F0-AC28-0671E352DA21,Observation,1
47456DC2-2133-11F0-AC28-0671E352DA21,Observation,1
4746686F-2133-11F0-AC28-0671E352DA21,Observation,1
47477D21-2133-11F0-AC28-0671E352DA21,Observation,1
4748A3ED-2133-11F0-AC28-0671E352DA21,Observation,1
4749898D-2133-11F0-AC28-0671E352DA21,Observation,1
474AAD99-2133-11F0-AC28-0671E352DA21,Observation,1
474B922F-2133-11F0-AC28-0671E352DA21,Observation,1
474C8CB3-2133-11F0-AC28-0671E352DA21,Observation,1
474DA07C-2133-11F0-AC28-0671E352DA21,Observation,1
474E8203-2133-11F0-AC28-0671E352DA21,Observation,1
474F6621-2133-11F0-AC28-0671E352DA21,Observation,1
4750796D-2133-11F0-AC28-0671E352DA21,Observation,1
4751DDA9-2133-11F0-AC28-0671E352DA21,Observation,1
47530B95-2133-11F0-AC28-0671E352DA21,Observation,1
475476FA-2133-11F0-AC28-0671E352DA21,Observation,1
4755AC17-2133-11F0-AC28-0671E352DA21,Observation,1
4756FA45-2133-11F0-AC28-0671E352DA21,Observation,1
4758121F-2133-11F0-AC28-0671E352DA21,Observation,1
47591320-2133-11F0-AC28-0671E352DA21,Observation,1
475A113C-2133-11F0-AC28-0671E352DA21,Observation,1
475B706A-2133-11F0-AC28-0671E352DA21,Observation,1
475C824A-2133-11F0-AC28-0671E352DA21,Observation,1
475DA743-2133-11F0-AC28-0671E352DA21,Observation,1
475E844A-2133-11F0-AC28-0671E352DA21,Observation,1
475F9EFD-2133-11F0-AC28-0671E352DA21,Observation,1
47607A2A-2133-11F0-AC28-0671E352DA21,Observation,1
47629805-2133-11F0-AC28-0671E352DA21,Observation,1
4763786B-2133-11F0-AC28-0671E352DA21,Observation,1
4764F3B1-2133-11F0-AC28-0671E352DA21,Observation,1
4765F7AF-2133-11F0-AC28-0671E352DA21,Observation,1
476773BD-2133-11F0-AC28-0671E352DA21,Observation,1
476959EE-2133-11F0-AC28-0671E352DA21,Observation,1
476A7031-2133-11F0-AC28-0671E352DA21,Observation,1
476B6F89-2133-11F0-AC28-0671E352DA21,Observation,1
476C522E-2133-11F0-AC28-0671E352DA21,Observation,1
476D4899-2133-11F0-AC28-0671E352DA21,Observation,1
476E2A73-2133-11F0-AC28-0671E352DA21,Observation,1
476FC96F-2133-11F0-AC28-0671E352DA21,Observation,1
4770C3E1-2133-11F0-AC28-0671E352DA21,Observation,1
4771F9E9-2133-11F0-AC28-0671E352DA21,Observation,1
4773077F-2133-11F0-AC28-0671E352DA21,Observation,1
47742B8F-2133-11F0-AC28-0671E352DA21,Observation,1
47753B4A-2133-11F0-AC28-0671E352DA21,Observation,1
47766067-2133-11F0-AC28-0671E352DA21,Observation,1
477744EC-2133-11F0-AC28-0671E352DA21,Observation,1
47787F60-2133-11F0-AC28-0671E352DA21,Observation,1
47799241-2133-11F0-AC28-0671E352DA21,Observation,1
477AA28F-2133-11F0-AC28-0671E352DA21,Observation,1
477B865F-2133-11F0-AC28-0671E352DA21,Observation,1
477C7E57-2133-11F0-AC28-0671E352DA21,Observation,1
477D5F79-2133-11F0-AC28-0671E352DA21,Observation,1
477E422B-2133-11F0-AC28-0671E352DA21,Observation,1
477F3DDF-2133-11F0-AC28-0671E352DA21,Observation,1
478022F3-2133-11F0-AC28-0671E352DA21,Observation,1
47817B91-2133-11F0-AC28-0671E352DA21,Observation,1
478277D1-2133-11F0-AC28-0671E352DA21,Observation,1
47836F4E-2133-11F0-AC28-0671E352DA21,Observation,1
47848383-2133-11F0-AC28-0671E352DA21,Observation,1
4785904F-2133-11F0-AC28-0671E352DA21,Observation,1
4786F39A-2133-11F0-AC28-0671E352DA21,Observation,1
4787D645-2133-11F0-AC28-0671E352DA21,Observation,1
478924DF-2133-11F0-AC28-0671E352DA21,Observation,1
478A7A92-2133-11F0-AC28-0671E352DA21,Observation,1
478B5D36-2133-11F0-AC28-0671E352DA21,Observation,1
478C5884-2133-11F0-AC28-0671E352DA21,Observation,1
478D3918-2133-11F0-AC28-0671E352DA21,Observation,1
478E1CE9-2133-11F0-AC28-0671E352DA21,Observation,1
478F1459-2133-11F0-AC28-0671E352DA21,Observation,1
478FF66C-2133-11F0-AC28-0671E352DA21,Observation,1
4790EF7A-2133-11F0-AC28-0671E352DA21,Observation,1
4792B558-2133-11F0-AC28-0671E352DA21,Observation,1
4793CBF0-2133-11F0-AC28-0671E352DA21,Observation,1
4794CF27-2133-11F0-AC28-0671E352DA21,Observation,1
4795C916-2133-11F0-AC28-0671E352DA21,Observation,1
4796F678-2133-11F0-AC28-0671E352DA21,Observation,1
4798227C-2133-11F0-AC28-0671E352DA21,Observation,1
479BCBEF-2133-11F0-AC28-0671E352DA21,Observation,1
479D5474-2133-11F0-AC28-0671E352DA21,Observation,1
479E3152-2133-11F0-AC28-0671E352DA21,Observation,1
479F4E7B-2133-11F0-AC28-0671E352DA21,Observation,1
47A09C5A-2133-11F0-AC28-0671E352DA21,Observation,1
47A1F621-2133-11F0-AC28-0671E352DA21,Observation,1
47A35BE5-2133-11F0-AC28-0671E352DA21,Observation,1
47A43E3C-2133-11F0-AC28-0671E352DA21,Observation,1
47A51F60-2133-11F0-AC28-0671E352DA21,Observation,1
47A616A3-2133-11F0-AC28-0671E352DA21,Observation,1
47A6F80D-2133-11F0-AC28-0671E352DA21,Observation,1
47A852B6-2133-11F0-AC28-0671E352DA21,Observation,1
47A934ED-2133-11F0-AC28-0671E352DA21,Observation,1
47AA453F-2133-11F0-AC28-0671E352DA21,Observation,1
47AB5CF4-2133-11F0-AC28-0671E352DA21,Observation,1
